transaction_id,customer_id,amount,transaction_date
243633,2955,156.52,2024-01-27
243634,20973,47.57,2023-11-22
243635,24700,199.56,2024-06-10
243636,3144,87.53,2022-05-29
243637,29902,191.43,2022-03-20
243638,1001,162.66,2022-04-19
243639,25073,83.27,2024-10-04
243640,31217,16.29,2023-12-07
243641,6452,13.93,2022-05-01
243642,45580,129.1,2023-03-07
243643,46558,30.94,2022-11-11
243644,28664,6.22,2023-10-10
243645,1386,191.38,2022-10-12
243646,18391,184.37,2023-04-28
243647,44535,93.16,2022-05-22
243648,21755,67.57,2024-07-12
243649,34170,54.21,2024-03-07
243650,26964,18.98,2024-07-26
243651,6607,134.64,2022-03-30
243652,6859,170,2022-05-09
243653,23010,145.89,2024-04-06
243654,31743,190.77,2022-08-11
243655,12128,192.33,2023-11-08
243656,25310,109.55,2022-07-27
243657,44003,193.21,2022-05-23
243658,41079,47.61,2023-01-07
243659,9588,137.98,2025-01-30
243660,17034,167.02,2022-11-26
243661,19817,170.12,2024-11-09
243662,436,129.03,2025-01-09
243663,2974,54.51,2023-04-30
243664,10078,42.44,2024-08-02
243665,26787,69.89,2024-03-20
243666,45809,165.63,2024-10-22
243667,23864,168.44,2023-10-24
243668,17788,41.87,2023-09-12
243669,28022,185.92,2023-11-26
243670,564,46.54,2023-06-13
243671,36950,66.66,2023-12-29
243672,12697,38.69,2024-08-24
243673,33602,128.7,2023-06-29
243674,23162,198.88,2024-06-18
243675,39935,25.26,2024-01-13
243676,27327,19.57,2022-10-22
243677,10037,123.32,2023-01-03
243678,16234,156.4,2023-10-14
243679,43282,71.43,2024-09-24
243680,25721,158.2,2022-08-15
243681,42233,8.69,2022-08-09
243682,38572,127.44,2024-08-12
243683,45195,96.97,2022-06-26
243684,27533,164.84,2023-12-31
243685,36242,77.64,2023-03-12
243686,1208,183.71,2023-10-16
243687,43057,171.46,2024-07-13
243688,36211,69.14,2023-06-11
243689,27484,63.17,2023-02-01
243690,16384,165.33,2023-10-09
243691,27799,58.67,2023-12-30
243692,4699,71.11,2023-01-19
243693,22373,131.07,2024-10-26
243694,36825,146.79,2024-06-24
243695,27405,132.15,2023-06-10
243696,43417,177.4,2024-02-27
243697,43067,167.97,2022-11-21
243698,13773,72.01,2024-03-30
243699,32857,155.6,2025-01-29
243700,25673,86.45,2022-04-30
243701,19853,19.2,2024-05-13
243702,11111,162.06,2024-03-05
243703,20033,113.1,2023-06-11
243704,21558,8.47,2023-05-23
243705,20710,119.04,2022-12-06
243706,38087,78.54,2024-12-15
243707,48514,193.38,2022-06-28
243708,3567,142.59,2023-05-24
243709,36379,17.37,2024-12-26
243710,48211,39.96,2025-02-09
243711,9863,39.88,2025-02-22
243712,40192,119.08,2022-12-04
243713,33788,130.82,2023-11-21
243714,45098,129.7,2024-08-06
243715,34802,184.32,2023-02-23
243716,10224,82.17,2023-08-31
243717,11146,45.24,2024-07-18
243718,49478,121.48,2024-12-20
243719,4230,56.13,2023-12-06
243720,5445,75,2025-01-28
243721,45222,169.29,2022-07-05
243722,32531,108.64,2022-10-03
243723,940,176.5,2024-04-01
243724,33080,76.33,2024-10-01
243725,31799,112.31,2023-05-13
243726,26229,87.75,2022-05-14
243727,4249,28.9,2023-06-09
243728,3674,160.67,2023-03-18
243729,48285,197.17,2022-06-02
243730,27037,75.29,2024-12-01
243731,6401,52.06,2022-06-27
243732,29948,116.59,2023-03-21
243733,3062,138.68,2024-09-20
243734,48517,125.72,2023-08-24
243735,1758,91.41,2023-01-06
243736,46942,109.66,2023-12-05
243737,490,151.5,2023-03-02
243738,28637,125.02,2024-08-31
243739,4820,98.93,2022-04-09
243740,47405,80.29,2024-12-13
243741,11190,112.28,2022-05-12
243742,22386,126.5,2023-06-03
243743,42744,23.96,2023-12-31
243744,44751,181.29,2023-10-10
243745,5870,121.85,2022-10-10
243746,7972,57.02,2023-07-04
243747,14360,71.94,2023-08-27
243748,31671,31.26,2022-11-15
243749,1767,169.69,2024-09-11
243750,25684,76.86,2022-11-06
243751,30237,154.46,2023-05-06
243752,33011,173.7,2024-12-10
243753,45853,16.3,2024-06-04
243754,6723,78.02,2022-10-20
243755,14237,199.52,2022-11-04
243756,39052,159.19,2024-07-18
243757,36344,124.33,2023-04-03
243758,11267,75.46,2022-06-29
243759,28057,94.75,2024-03-18
243760,43894,45.84,2024-03-25
243761,46770,194.96,2022-03-12
243762,11763,41.18,2024-11-13
243763,13066,124.59,2024-12-23
243764,6612,189.56,2024-10-08
243765,3465,60.19,2023-01-16
243766,45011,67.46,2024-06-24
243767,13621,94.44,2024-05-15
243768,12714,44.44,2024-05-27
243769,16268,158.51,2022-06-14
243770,19099,179.1,2024-01-23
243771,36327,46.86,2022-07-21
243772,47443,127.4,2024-07-03
243773,11572,120.15,2024-06-01
243774,24764,106.97,2024-03-27
243775,5348,54.92,2024-07-28
243776,21770,22.24,2023-09-20
243777,17744,72.41,2024-10-21
243778,18628,187.92,2022-11-29
243779,48262,25.61,2023-12-06
243780,30030,73.09,2024-06-03
243781,22437,56.76,2024-11-21
243782,43659,188.93,2023-03-11
243783,47891,142.17,2022-07-01
243784,44958,83.17,2023-11-22
243785,27245,194.09,2022-06-19
243786,9388,29.06,2024-11-10
243787,25864,54.08,2023-03-11
243788,49754,81.68,2022-10-18
243789,9181,135.7,2024-03-21
243790,19449,73.61,2024-08-27
243791,25958,177.94,2025-01-02
243792,25259,6.59,2023-02-09
243793,35092,65.73,2025-01-16
243794,18619,28.28,2022-12-20
243795,9953,98.12,2023-10-21
243796,9157,19.23,2023-11-08
243797,1518,50.59,2023-11-15
243798,32449,60.01,2023-08-18
243799,10347,179.68,2023-03-24
243800,2477,139.89,2023-07-11
243801,24855,55.3,2022-09-18
243802,21077,70.4,2023-09-24
243803,29029,96.23,2022-03-30
243804,44525,138.73,2022-03-17
243805,34643,87.05,2023-07-09
243806,4182,20.06,2023-05-24
243807,14628,189.95,2024-12-01
243808,37776,106.69,2023-08-27
243809,40913,139.91,2024-07-13
243810,1092,111.31,2024-03-27
243811,6592,158.26,2023-05-02
243812,3584,187.89,2023-01-21
243813,45554,39.95,2024-05-26
243814,17517,164.55,2022-07-04
243815,45917,124.1,2022-09-30
243816,25312,81.35,2023-01-16
243817,17762,187.53,2022-10-28
243818,41994,39.09,2022-07-09
243819,9596,7.4,2022-10-28
243820,22779,105.44,2022-06-30
243821,39149,88.39,2023-08-10
243822,45075,60.8,2023-06-13
243823,11907,52.85,2024-06-18
243824,34096,101.17,2023-05-19
243825,30266,186.85,2022-07-13
243826,18535,38.09,2025-03-07
243827,28189,184.41,2024-03-21
243828,24028,103.9,2024-08-23
243829,13295,58.22,2023-06-12
243830,30393,138.69,2023-05-30
243831,29534,119.36,2024-02-18
243832,22638,142.62,2022-05-13
243833,6865,117.02,2025-02-26
243834,45098,9.54,2023-04-07
243835,31018,61.87,2023-02-08
243836,33991,11.06,2023-07-27
243837,2129,63.31,2022-07-30
243838,18325,166.91,2022-03-17
243839,11451,121.1,2022-06-27
243840,33638,137.4,2022-10-10
243841,17133,150.07,2022-10-26
243842,12375,118.54,2024-07-04
243843,31485,77.11,2023-02-15
243844,18474,15.95,2025-02-15
243845,17155,134.95,2022-12-10
243846,47524,62.1,2024-11-27
243847,37717,90.48,2023-01-03
243848,9753,54.58,2024-09-13
243849,39052,134.16,2024-12-15
243850,23647,198.84,2022-12-27
243851,4178,128.84,2024-04-20
243852,14021,43.91,2023-01-26
243853,10510,87.35,2024-02-04
243854,34972,107.69,2024-11-17
243855,24420,57.74,2022-03-10
243856,11855,170.74,2024-05-31
243857,44669,57.45,2023-08-04
243858,38574,111.43,2024-02-23
243859,6703,27.09,2023-04-21
243860,17890,84.41,2023-11-16
243861,33192,180.29,2024-02-29
243862,42286,114.92,2022-04-15
243863,17847,167.66,2022-11-29
243864,10667,139.15,2022-05-18
243865,35655,86.75,2024-07-10
243866,18362,22.18,2022-08-22
243867,13037,192.95,2025-02-05
243868,35677,143.31,2024-09-27
243869,17871,105.73,2024-12-13
243870,22733,184,2022-08-06
243871,22037,95.22,2025-01-11
243872,2164,154.32,2022-10-31
243873,49176,123.39,2022-04-13
243874,17884,186.75,2022-03-19
243875,18434,75.08,2024-06-11
243876,27543,6.91,2024-12-22
243877,38521,54.21,2023-10-22
243878,43345,83,2023-04-24
243879,1935,87.22,2024-09-04
243880,2714,176.2,2023-09-17
243881,11351,13.57,2022-08-06
243882,7678,97.92,2022-07-29
243883,41939,150.76,2024-12-30
243884,1975,103.7,2022-07-24
243885,12234,65.46,2024-04-15
243886,28541,122.26,2024-06-20
243887,19107,36.9,2023-12-14
243888,1044,25.9,2022-12-21
243889,48773,9.45,2023-01-22
243890,32779,169.33,2022-09-30
243891,34795,165.81,2022-10-17
243892,20375,147.17,2023-10-08
243893,12476,172.37,2024-08-30
243894,37391,130.96,2024-10-24
243895,8893,7.7,2023-05-31
243896,2275,86.46,2024-10-18
243897,18606,100.79,2023-10-18
243898,32460,23.49,2022-05-23
243899,32457,51.33,2024-11-14
243900,2349,137.66,2022-06-10
243901,45926,192.65,2023-04-20
243902,39132,194.68,2022-09-15
243903,32555,179.69,2023-06-25
243904,13434,44.62,2022-08-02
243905,45531,136.1,2022-10-31
243906,18494,143.37,2023-05-25
243907,33652,169.19,2024-09-09
243908,35801,7.95,2025-02-26
243909,11282,136.49,2024-09-13
243910,32857,173.7,2022-12-20
243911,26184,113.74,2024-11-26
243912,6264,198.81,2023-02-28
243913,20621,84.89,2024-04-01
243914,43835,149.12,2023-07-09
243915,49698,97.65,2025-02-27
243916,39929,180.85,2023-03-31
243917,918,110.77,2023-08-04
243918,45040,96.85,2024-01-28
243919,19386,78.98,2024-01-08
243920,24393,90.48,2022-06-20
243921,7707,65.18,2022-07-10
243922,21908,6.69,2022-03-11
243923,28971,92.83,2023-01-09
243924,47745,195.68,2023-07-12
243925,7705,118.32,2024-01-22
243926,32341,31.65,2023-12-22
243927,40002,32.97,2024-11-15
243928,18927,33.9,2023-11-01
243929,38677,17.22,2023-11-30
243930,32509,55.74,2023-08-17
243931,27763,81.94,2022-05-02
243932,14459,137.18,2023-03-27
243933,19730,94.76,2023-06-04
243934,25341,36.08,2023-12-06
243935,9347,150.77,2025-01-30
243936,15279,150.45,2024-08-10
243937,5642,187.77,2025-02-24
243938,46872,114.11,2024-06-06
243939,659,117.47,2023-10-27
243940,27210,192.05,2024-06-25
243941,28621,20.09,2023-11-04
243942,49474,94.51,2022-10-17
243943,36569,198.04,2024-10-10
243944,40371,103.65,2023-10-20
243945,37752,165.69,2023-08-26
243946,6244,29.15,2022-08-26
243947,41120,179.54,2023-12-19
243948,16051,75.6,2023-06-08
243949,19416,98.38,2024-01-02
243950,16443,107.5,2025-01-11
243951,12341,21.68,2024-11-26
243952,8736,68.01,2024-12-02
243953,44650,114.08,2023-01-25
243954,29216,65.66,2023-12-01
243955,1720,6.79,2022-04-29
243956,12283,188.22,2022-05-05
243957,38922,73.14,2022-07-31
243958,47951,138.71,2022-12-29
243959,2381,77.43,2024-07-24
243960,26533,160.75,2023-07-06
243961,49058,72.8,2025-02-10
243962,38989,79.66,2023-08-27
243963,3984,41.71,2022-05-29
243964,18279,196.28,2023-11-17
243965,6244,51.31,2024-07-26
243966,45873,49.55,2022-04-03
243967,1204,119.15,2024-01-17
243968,7180,70.56,2022-06-23
243969,14655,128.7,2024-05-19
243970,17007,144.69,2024-08-08
243971,7946,11.86,2022-07-16
243972,38057,128.26,2023-05-27
243973,13717,12.1,2022-09-10
243974,19998,114.03,2024-10-25
243975,3333,182.62,2022-10-11
243976,19467,101.93,2024-11-13
243977,15818,79.67,2023-03-19
243978,17439,189.17,2025-02-09
243979,10939,70.15,2024-05-31
243980,31935,54.19,2022-05-24
243981,31198,38.44,2023-06-27
243982,35849,196.23,2023-11-03
243983,5791,189.33,2022-09-16
243984,40193,148.57,2023-03-08
243985,26322,160.45,2023-08-25
243986,4987,40.24,2023-01-19
243987,47695,35.64,2022-07-06
243988,226,147.9,2022-10-09
243989,27627,189.61,2023-05-03
243990,35082,96.85,2024-06-21
243991,33071,101.18,2025-01-13
243992,25800,135.62,2024-03-22
243993,22441,107.09,2022-03-11
243994,7182,17.14,2022-09-22
243995,12234,135.5,2022-05-17
243996,48310,160.79,2023-07-03
243997,11128,69.54,2022-08-17
243998,1542,6.52,2024-10-05
243999,9650,149.94,2024-03-27
244000,28792,96.78,2022-04-20
244001,26114,118.84,2022-07-09
244002,37504,43.31,2024-09-23
244003,3928,139.6,2023-08-12
244004,7516,80.4,2023-07-02
244005,16844,58.58,2023-01-01
244006,44993,102.34,2023-05-27
244007,7983,190.95,2022-12-24
244008,15478,105.88,2024-05-25
244009,41978,94.28,2023-02-19
244010,27343,172.79,2023-09-08
244011,47311,10.84,2023-06-22
244012,9428,165.84,2024-01-25
244013,33204,171.95,2025-02-22
244014,33179,165.42,2024-07-07
244015,33121,104.63,2024-03-19
244016,28201,125.08,2022-09-19
244017,18642,75.35,2022-03-28
244018,7213,76.65,2023-08-22
244019,6769,85.11,2024-08-17
244020,15987,82.47,2025-03-07
244021,4719,93.78,2024-04-28
244022,39957,194.43,2022-08-28
244023,39641,104.84,2024-09-04
244024,35841,107.77,2023-03-03
244025,36956,124.65,2022-08-02
244026,16184,150.22,2022-10-13
244027,7796,86.43,2022-11-10
244028,42963,48.27,2024-02-09
244029,9566,119.99,2024-10-15
244030,44777,83.3,2023-09-08
244031,29923,98.66,2024-12-25
244032,7187,133.54,2024-06-13
244033,39623,93.84,2024-04-06
244034,19228,18.23,2024-04-18
244035,41462,137.53,2024-10-08
244036,45578,168.47,2025-02-24
244037,2301,87.07,2023-12-20
244038,21322,97.3,2025-03-01
244039,27920,125.64,2024-07-26
244040,29896,193.74,2025-02-19
244041,45328,56.6,2023-10-27
244042,28695,169.3,2024-09-22
244043,30569,167.4,2024-04-15
244044,15758,187.12,2023-05-20
244045,2708,165.99,2023-02-23
244046,32479,121.62,2024-03-30
244047,24723,68.27,2024-10-11
244048,13539,180.96,2022-08-17
244049,38770,121.41,2022-11-02
244050,41973,122.71,2024-01-25
244051,41711,85.32,2022-04-03
244052,17113,83.96,2023-10-20
244053,44586,139.44,2024-07-29
244054,44674,61.49,2024-02-16
244055,45165,137.26,2022-09-30
244056,40008,69.53,2023-05-26
244057,27052,54.25,2022-07-05
244058,20368,183.14,2025-01-23
244059,15206,35.94,2022-10-10
244060,49033,195.95,2023-04-10
244061,45169,159.1,2024-02-08
244062,38726,133.09,2024-04-30
244063,42692,37.16,2024-03-30
244064,30522,91.8,2022-05-26
244065,43923,157.43,2024-12-24
244066,21460,35.67,2024-07-16
244067,12888,186.83,2024-09-25
244068,36509,56.01,2023-08-02
244069,38513,102.29,2024-05-04
244070,38906,182.91,2022-07-04
244071,14189,24.43,2024-08-11
244072,14449,133.04,2024-01-17
244073,22804,94.17,2024-03-29
244074,45221,85.06,2023-04-22
244075,48344,183.34,2023-08-12
244076,41995,59.21,2023-07-29
244077,21672,49.15,2022-08-29
244078,27053,151.21,2024-09-28
244079,34572,23.97,2025-02-11
244080,44770,80.78,2022-11-09
244081,30018,193.3,2022-08-25
244082,11271,34.15,2024-05-31
244083,12808,137.36,2024-04-02
244084,38265,25.7,2024-11-22
244085,26630,76.48,2024-12-20
244086,29919,137.53,2023-09-18
244087,8418,190.68,2024-10-27
244088,34059,189.6,2024-05-05
244089,111,110.23,2022-12-29
244090,27704,93.01,2024-06-10
244091,41255,110.96,2024-06-21
244092,39200,141.79,2023-06-15
244093,49877,138.47,2023-08-08
244094,47063,178.19,2023-08-15
244095,3476,67.65,2024-10-29
244096,31705,189.45,2023-04-03
244097,33416,198.57,2022-03-29
244098,28012,150.54,2024-04-19
244099,1046,84.18,2022-10-03
244100,3747,92.77,2024-01-01
244101,31483,83.47,2023-09-22
244102,7270,171.68,2024-10-14
244103,44838,155.33,2024-05-03
244104,14565,146.62,2022-05-07
244105,17104,137.8,2022-07-20
244106,32319,146.78,2023-04-05
244107,7762,93.26,2022-06-25
244108,1910,57.29,2024-02-05
244109,49730,52.12,2023-11-20
244110,46370,129.17,2024-05-26
244111,24777,27.35,2025-01-03
244112,44717,60.12,2022-08-23
244113,15506,111.09,2024-01-31
244114,33538,145.96,2024-01-18
244115,1379,178.27,2023-01-07
244116,44630,142.95,2025-01-03
244117,41563,108.65,2025-03-07
244118,24067,160.26,2024-06-06
244119,5235,7.34,2022-07-16
244120,13277,27.76,2024-06-14
244121,12190,174.94,2022-11-02
244122,16486,22.49,2022-05-20
244123,48224,39.4,2023-11-04
244124,33042,60.12,2022-10-14
244125,10185,163.58,2024-01-12
244126,31499,49.44,2024-03-16
244127,3071,59.65,2023-08-15
244128,33819,77.03,2023-07-02
244129,43333,61.61,2023-07-12
244130,16283,170.84,2024-01-30
244131,24327,98.13,2022-11-09
244132,48174,28.45,2025-01-20
244133,6282,68.61,2023-07-12
244134,49529,120.54,2023-11-10
244135,45778,139.64,2023-04-21
244136,35092,190.05,2023-02-15
244137,16969,90.81,2022-09-04
244138,5037,74.28,2022-04-19
244139,37506,109.54,2023-08-19
244140,35662,38.06,2024-06-22
244141,26460,33.58,2023-07-16
244142,18494,124.49,2022-04-12
244143,21414,91.22,2023-03-25
244144,20628,68.73,2023-04-13
244145,7637,18.66,2023-11-22
244146,10496,15.08,2022-06-07
244147,14547,56.9,2022-11-03
244148,10470,150.05,2024-11-06
244149,41263,155.76,2023-06-27
244150,555,90.12,2023-12-15
244151,12658,99.46,2024-10-17
244152,46185,62.99,2023-12-16
244153,23301,169.97,2022-06-26
244154,44539,127.97,2022-06-15
244155,49724,109.06,2022-06-27
244156,28005,103.77,2022-03-16
244157,10299,186.65,2024-12-20
244158,27936,155.84,2024-05-20
244159,48154,39.48,2023-09-18
244160,49826,76.16,2022-10-20
244161,4255,177.68,2022-07-09
244162,273,69.52,2025-02-25
244163,41401,177.77,2023-09-16
244164,8571,194.06,2023-01-26
244165,16841,24.61,2023-08-04
244166,23638,117.28,2023-10-27
244167,19700,95.99,2022-12-18
244168,45987,128.65,2022-05-29
244169,2297,72.07,2023-05-04
244170,15742,170.65,2025-01-29
244171,43144,72.33,2024-03-16
244172,39005,7.61,2024-09-18
244173,26289,138.26,2023-01-30
244174,36084,72,2024-03-01
244175,7201,46.27,2022-08-01
244176,40130,82.47,2023-12-19
244177,5836,20.32,2022-08-21
244178,32724,80.57,2024-04-01
244179,9462,15.05,2022-09-17
244180,13022,15.83,2022-09-02
244181,35544,189.08,2023-03-03
244182,33325,186.61,2024-10-18
244183,19276,15.26,2024-09-30
244184,33770,137.63,2023-01-13
244185,27849,152.97,2024-02-16
244186,38804,13.63,2023-04-01
244187,22129,74.3,2023-05-10
244188,7447,72.67,2025-02-07
244189,24238,103.92,2025-02-07
244190,14410,178.41,2023-10-09
244191,13909,59.74,2025-02-01
244192,30454,102.72,2023-07-20
244193,43189,83.58,2024-08-31
244194,13896,196.63,2022-03-29
244195,48830,150.54,2023-10-25
244196,39574,150.37,2024-10-23
244197,9935,166.93,2023-02-08
244198,34842,196.01,2022-07-03
244199,44692,65.1,2023-07-18
244200,7876,85.24,2022-11-09
244201,564,110.36,2024-03-30
244202,21974,80.91,2023-03-09
244203,3701,72.23,2024-03-25
244204,39433,51.59,2023-12-13
244205,11986,117.99,2023-01-15
244206,34756,166.1,2022-09-20
244207,34840,67.05,2023-01-01
244208,46614,41.58,2023-10-02
244209,709,66.16,2023-04-08
244210,44180,40.62,2023-11-25
244211,24178,71.28,2022-10-25
244212,13725,162.32,2023-05-24
244213,17949,149.43,2023-01-19
244214,45904,48.91,2022-12-15
244215,5344,113.85,2025-02-19
244216,13107,52.02,2022-06-06
244217,44427,107,2022-06-19
244218,29457,51.88,2022-11-14
244219,42916,103.89,2023-10-17
244220,36599,37,2023-11-22
244221,31397,98.91,2023-02-28
244222,26220,176.01,2022-05-03
244223,31761,111.62,2023-04-16
244224,9698,177.56,2025-01-21
244225,35892,43.15,2024-01-17
244226,16656,67.19,2024-03-14
244227,37609,46.32,2022-06-22
244228,12850,124.3,2024-10-31
244229,30498,87.96,2022-11-12
244230,37231,21.7,2023-09-13
244231,9329,178.25,2022-03-12
244232,5079,107,2022-04-24
244233,48118,103.84,2024-09-03
244234,23671,74.88,2022-07-15
244235,29722,18.87,2024-07-31
244236,11034,87.34,2022-06-30
244237,8201,14.26,2024-11-08
244238,36773,118.5,2024-08-19
244239,16657,192.31,2024-04-06
244240,3333,160.25,2023-01-14
244241,26936,158.33,2022-05-05
244242,45014,14.99,2022-06-10
244243,36610,199.5,2023-07-08
244244,46117,76.67,2025-01-31
244245,16366,150.8,2023-07-31
244246,4132,11.01,2023-11-05
244247,6493,91.69,2025-01-13
244248,28791,22.11,2023-12-23
244249,13850,175.95,2025-02-08
244250,22522,43.62,2022-04-26
244251,39611,36.44,2023-05-07
244252,27071,83.01,2023-12-06
244253,30912,26.63,2025-01-30
244254,15429,123.3,2022-05-18
