subscription_id,customer_id,plan_type,start_date,end_date,status
57413,4006,Standard,2024-10-19,2025-07-26,Active
57414,43496,Premium,2023-10-18,2026-03-29,Canceled
57415,1256,Basic,2024-06-14,2026-03-28,Canceled
57416,24322,Premium,2022-05-03,,Active
57417,32850,Basic,2022-11-17,2025-06-11,Active
57418,23192,Premium,2022-11-13,2027-03-01,Active
57419,10768,Basic,2024-09-04,2026-11-19,Canceled
57420,42638,Basic,2023-11-27,,Active
57421,38643,Standard,2022-12-28,,Active
57422,33345,Basic,2023-01-16,,Active
57423,29050,Standard,2023-09-01,,Canceled
57424,37194,Standard,2023-05-09,,Canceled
57425,32557,Standard,2023-05-09,,Canceled
57426,46292,Standard,2022-07-18,2026-12-04,Canceled
57427,24087,Basic,2023-10-15,2026-06-22,Active
57428,49413,Basic,2024-10-14,2026-05-16,Active
57429,26717,Standard,2025-02-24,2025-10-29,Active
57430,24814,Standard,2024-08-15,2025-04-15,Canceled
57431,5960,Premium,2023-10-22,2026-08-23,Active
57432,12500,Basic,2024-05-19,2026-04-09,Active
57433,45750,Standard,2024-12-09,,Active
57434,22257,Standard,2023-07-17,2025-03-15,Canceled
57435,30271,Standard,2023-09-10,2026-01-02,Canceled
57436,10201,Basic,2024-11-11,2025-11-29,Active
57437,12029,Basic,2024-03-19,2025-07-12,Active
57438,36069,Standard,2022-06-01,2026-10-17,Active
57439,49132,Standard,2024-12-16,2026-02-10,Active
57440,15339,Basic,2024-09-21,,Canceled
57441,37940,Basic,2023-06-06,2025-07-08,Active
57442,39243,Premium,2025-01-28,2025-12-16,Active
57443,27982,Standard,2022-12-31,2026-03-13,Active
57444,39975,Standard,2022-05-16,2026-01-02,Canceled
57445,3841,Premium,2023-03-10,,Active
57446,9234,Basic,2024-05-03,2026-12-24,Canceled
57447,22317,Standard,2024-02-17,,Active
57448,27959,Premium,2024-01-28,2025-07-27,Canceled
57449,49924,Standard,2024-01-19,2026-01-17,Canceled
57450,42550,Premium,2023-07-07,2026-05-20,Canceled
57451,36505,Standard,2023-08-31,,Active
57452,16972,Basic,2024-08-19,2026-10-06,Canceled
57453,11805,Basic,2022-09-17,,Active
57454,24510,Standard,2024-06-12,,Active
57455,25971,Premium,2024-05-15,2026-12-25,Active
57456,4156,Basic,2023-07-05,2027-02-01,Canceled
57457,3123,Basic,2022-05-19,2026-04-29,Active
57458,25499,Premium,2024-08-28,2025-12-25,Active
57459,8432,Standard,2024-09-09,2026-01-02,Active
57460,33968,Standard,2024-10-05,,Canceled
57461,1100,Standard,2023-12-15,,Active
57462,36646,Basic,2022-03-28,2026-12-06,Active
57463,22625,Standard,2023-09-24,2026-04-19,Active
57464,31553,Basic,2022-09-19,2026-08-04,Active
57465,29755,Basic,2024-01-06,2025-08-02,Canceled
57466,18621,Basic,2023-12-15,2026-10-30,Canceled
57467,15478,Standard,2024-12-20,,Canceled
57468,39619,Basic,2023-09-11,2026-07-25,Active
57469,933,Standard,2024-06-14,,Active
57470,47100,Basic,2024-10-02,2027-03-04,Active
57471,13417,Basic,2023-05-02,,Active
57472,9105,Basic,2025-01-24,2025-06-27,Canceled
57473,23533,Premium,2024-10-03,2026-10-21,Canceled
57474,16459,Basic,2024-02-24,2026-05-03,Active
57475,17366,Basic,2024-11-18,2025-06-24,Active
57476,25626,Premium,2024-03-23,2025-11-19,Active
57477,40150,Basic,2022-05-06,2026-12-05,Active
57478,40859,Basic,2022-07-30,,Active
57479,26538,Standard,2024-08-18,2026-09-17,Active
57480,26927,Basic,2023-02-15,2026-08-29,Active
57481,20764,Standard,2024-04-06,2027-02-17,Active
57482,47328,Basic,2024-03-11,,Active
57483,24762,Basic,2024-02-06,2025-08-03,Active
57484,44214,Basic,2024-03-09,2025-05-01,Active
57485,24718,Basic,2025-03-03,2027-02-10,Active
57486,25978,Standard,2024-03-19,2026-08-02,Active
57487,5474,Premium,2024-05-28,,Active
57488,48523,Standard,2023-06-09,2025-11-22,Active
57489,16281,Premium,2022-06-25,2026-05-15,Canceled
57490,22158,Basic,2023-05-28,2026-06-24,Active
57491,39325,Basic,2022-05-23,,Active
57492,34979,Basic,2022-04-25,,Canceled
57493,19756,Basic,2023-09-29,,Canceled
57494,24653,Standard,2023-10-08,2026-02-17,Active
57495,12466,Basic,2023-01-14,,Active
57496,10393,Basic,2022-09-06,2025-04-18,Active
57497,3081,Premium,2022-06-27,2025-03-24,Active
57498,32729,Premium,2022-05-24,2026-06-02,Canceled
57499,11367,Standard,2023-04-08,,Canceled
57500,30346,Basic,2025-01-27,2025-12-18,Active
57501,2170,Basic,2022-11-21,,Active
57502,804,Basic,2024-02-05,2025-08-31,Active
57503,14303,Standard,2025-02-26,2026-08-05,Active
57504,23686,Basic,2024-09-03,2026-07-18,Active
57505,19368,Basic,2023-07-30,,Canceled
57506,37611,Basic,2025-01-29,2026-08-03,Canceled
57507,32284,Standard,2023-03-14,2026-08-16,Canceled
57508,4355,Basic,2022-04-27,2027-02-26,Active
57509,12631,Standard,2024-11-29,,Active
57510,33226,Basic,2024-10-14,2027-01-10,Canceled
57511,38256,Basic,2023-01-02,2026-05-13,Canceled
57512,37129,Standard,2024-05-06,2025-10-05,Active
57513,36390,Premium,2023-04-27,2025-12-04,Active
57514,14886,Basic,2023-09-23,2026-04-10,Canceled
57515,33516,Basic,2025-01-21,,Active
57516,9662,Standard,2022-12-15,,Canceled
57517,32682,Basic,2023-09-25,2026-12-17,Active
57518,11689,Basic,2024-05-27,2026-09-30,Active
57519,47872,Basic,2023-08-26,2026-11-30,Canceled
57520,40950,Standard,2024-07-09,,Canceled
57521,35853,Premium,2024-04-26,,Active
57522,29098,Basic,2024-08-25,,Active
57523,41028,Basic,2025-02-26,2025-05-04,Active
57524,3405,Basic,2023-07-23,2026-04-03,Active
57525,14642,Standard,2023-06-08,2026-02-14,Active
57526,25331,Standard,2023-07-05,2026-08-16,Canceled
57527,49754,Premium,2024-11-25,,Canceled
57528,27560,Premium,2025-01-24,,Active
57529,38515,Basic,2023-11-19,2025-05-24,Active
57530,1883,Standard,2023-04-14,,Active
57531,19907,Basic,2024-04-03,2026-12-28,Active
57532,25637,Standard,2022-07-06,,Active
57533,2804,Premium,2023-03-25,,Canceled
57534,39987,Basic,2023-11-05,,Active
57535,42337,Standard,2022-08-02,,Canceled
57536,28423,Standard,2024-05-02,2025-09-21,Active
57537,43340,Standard,2024-01-29,2026-09-20,Active
57538,11895,Premium,2022-12-28,2025-03-24,Canceled
57539,22238,Premium,2024-01-10,,Active
57540,29346,Basic,2023-11-08,2027-01-08,Active
57541,8686,Standard,2023-07-12,2025-11-15,Canceled
57542,18940,Basic,2022-12-02,,Active
57543,43255,Basic,2022-06-18,2025-11-14,Active
57544,31730,Basic,2022-06-29,2026-06-30,Active
57545,5091,Basic,2024-05-12,,Active
57546,34792,Basic,2022-08-30,,Canceled
57547,25635,Basic,2024-08-27,2025-05-24,Canceled
57548,44969,Basic,2024-04-24,2026-12-20,Active
57549,34821,Standard,2024-02-04,2026-04-22,Active
57550,26952,Premium,2024-02-26,2026-07-05,Active
57551,5810,Basic,2023-05-20,2025-08-15,Active
57552,16555,Premium,2023-11-10,2026-02-08,Canceled
57553,28456,Basic,2023-11-05,2025-11-30,Active
57554,35128,Basic,2023-09-15,,Active
57555,4500,Standard,2023-10-27,2026-06-07,Canceled
57556,22849,Basic,2022-03-18,,Active
57557,34579,Basic,2022-10-22,2025-08-30,Canceled
57558,18912,Basic,2023-09-24,,Canceled
57559,22565,Standard,2022-04-21,,Active
57560,7928,Basic,2023-04-27,2026-06-06,Canceled
57561,3619,Basic,2024-06-02,2026-03-28,Canceled
57562,41057,Premium,2022-10-11,2026-07-11,Active
57563,46502,Standard,2024-05-11,2025-12-27,Canceled
57564,34580,Standard,2023-11-19,2026-08-21,Active
57565,25338,Basic,2022-07-30,2026-07-10,Canceled
57566,35783,Premium,2023-12-28,2027-03-08,Canceled
57567,20880,Premium,2022-09-28,,Active
57568,20661,Basic,2024-09-09,2026-07-13,Active
57569,49732,Basic,2022-05-15,2025-05-21,Active
57570,1416,Standard,2023-01-20,2025-06-22,Active
57571,10900,Standard,2022-09-27,2025-12-06,Active
57572,22559,Basic,2023-09-02,2025-06-24,Active
57573,14378,Basic,2024-06-07,,Canceled
57574,37963,Basic,2022-11-13,2026-09-11,Active
57575,22187,Basic,2024-06-23,2026-01-28,Active
57576,45894,Basic,2024-10-22,2027-01-05,Active
57577,43096,Basic,2023-12-26,2026-12-31,Canceled
57578,4635,Basic,2023-01-11,2026-02-17,Active
57579,37923,Standard,2022-08-28,2026-05-31,Canceled
57580,49747,Basic,2024-07-25,2026-10-25,Canceled
57581,49295,Basic,2022-04-22,2026-05-16,Canceled
57582,36948,Premium,2022-03-18,,Active
57583,33704,Basic,2023-03-15,2025-06-23,Canceled
57584,3962,Standard,2024-06-25,2026-01-08,Active
57585,37147,Standard,2023-06-15,2025-04-20,Canceled
57586,25513,Basic,2024-09-06,,Active
57587,1157,Standard,2023-06-05,2026-06-26,Active
57588,8893,Standard,2024-10-07,,Active
57589,10602,Standard,2022-12-08,,Active
57590,25311,Basic,2023-10-13,2025-08-06,Canceled
57591,40070,Premium,2023-01-19,2025-11-27,Canceled
57592,41542,Standard,2022-05-10,2026-01-09,Active
57593,18263,Basic,2024-04-30,2025-03-15,Active
57594,15991,Basic,2022-08-11,,Active
57595,26039,Basic,2022-06-12,2025-07-15,Active
57596,20211,Basic,2023-07-22,2026-12-21,Active
57597,8469,Standard,2022-06-06,2027-01-12,Active
57598,32679,Basic,2022-06-11,,Active
57599,32091,Standard,2022-04-26,,Active
57600,3704,Basic,2022-05-08,2025-08-06,Active
57601,13736,Premium,2022-04-25,2026-07-09,Active
57602,13257,Basic,2022-12-25,2026-12-18,Active
57603,13579,Standard,2023-10-02,2026-07-20,Active
57604,43487,Basic,2023-10-28,,Canceled
57605,38550,Basic,2024-03-08,2025-08-31,Active
57606,8685,Standard,2024-04-25,,Active
57607,36038,Standard,2024-12-24,2026-08-30,Active
57608,6764,Premium,2024-03-18,2025-11-07,Active
57609,28085,Basic,2022-04-12,2026-10-28,Active
57610,9499,Basic,2023-11-08,,Active
57611,45439,Basic,2024-01-02,,Active
57612,40470,Standard,2022-08-17,2026-09-05,Active
57613,4904,Basic,2024-08-02,2025-07-30,Canceled
57614,33032,Standard,2024-11-15,,Active
57615,9191,Premium,2023-05-20,2026-05-17,Canceled
57616,11451,Basic,2024-09-16,2025-07-01,Active
57617,18353,Basic,2022-10-16,2026-10-12,Canceled
57618,49766,Basic,2022-08-30,,Active
57619,34404,Basic,2022-07-28,2025-05-10,Active
57620,35162,Basic,2022-09-27,2025-04-06,Active
57621,13128,Basic,2022-12-09,2025-12-31,Canceled
57622,40145,Premium,2022-07-02,2025-11-10,Active
57623,25709,Premium,2024-11-15,2025-05-19,Active
57624,9557,Standard,2023-03-23,2027-01-12,Active
57625,5675,Standard,2022-05-12,2025-08-01,Active
57626,33194,Basic,2024-10-19,,Active
57627,22805,Premium,2023-10-29,2026-09-03,Active
57628,23087,Basic,2024-05-20,,Active
57629,17997,Standard,2023-10-01,,Active
57630,39663,Premium,2023-11-11,2026-03-07,Active
57631,35638,Basic,2023-02-17,2026-03-14,Active
57632,8234,Standard,2022-12-31,2026-07-20,Active
57633,30936,Premium,2024-11-11,,Active
57634,14471,Standard,2024-08-12,,Active
57635,19730,Basic,2024-02-19,2027-01-21,Canceled
57636,39970,Basic,2023-06-01,2026-03-14,Active
57637,3733,Standard,2025-02-27,2026-03-31,Active
57638,4061,Basic,2023-10-27,2025-10-12,Canceled
57639,35914,Premium,2023-12-23,2025-06-10,Active
57640,20238,Standard,2022-09-24,,Active
57641,30263,Premium,2023-04-20,2025-11-07,Canceled
57642,16555,Premium,2024-12-19,2026-02-01,Active
57643,33616,Basic,2022-10-01,2026-12-26,Canceled
57644,33535,Premium,2022-10-01,2025-08-04,Active
57645,39833,Premium,2022-11-20,2026-04-20,Active
57646,17936,Standard,2022-04-11,,Active
57647,47571,Standard,2023-10-30,2026-12-30,Active
57648,27288,Standard,2023-12-09,2025-05-09,Active
57649,1823,Premium,2022-08-15,2025-03-12,Canceled
57650,2432,Standard,2024-09-02,,Canceled
57651,48993,Basic,2023-06-15,2026-03-31,Canceled
57652,13184,Standard,2024-05-09,2025-06-04,Active
57653,6460,Premium,2023-10-13,2025-09-05,Active
57654,22209,Premium,2023-10-02,,Active
57655,1513,Standard,2024-10-09,2026-11-26,Active
57656,40532,Standard,2024-01-26,2025-09-11,Active
57657,44283,Premium,2023-05-31,2026-06-11,Active
57658,39819,Premium,2023-09-23,,Active
57659,46942,Premium,2023-03-11,2025-10-23,Canceled
57660,46377,Basic,2024-11-12,2025-06-05,Active
57661,33956,Basic,2023-06-04,2025-09-01,Active
57662,13181,Basic,2025-01-28,,Active
57663,38271,Basic,2023-08-01,2026-02-20,Canceled
57664,30010,Basic,2024-09-12,2026-06-01,Active
57665,1502,Basic,2023-10-11,,Active
57666,17013,Premium,2024-08-22,2025-06-03,Active
57667,38187,Basic,2023-02-23,,Active
57668,11784,Basic,2023-04-22,,Canceled
57669,35969,Basic,2024-08-19,2025-08-15,Active
57670,30495,Basic,2023-09-17,2025-05-13,Active
57671,29284,Basic,2023-10-30,2025-10-27,Active
57672,16123,Standard,2024-06-12,2025-11-22,Active
57673,22909,Standard,2023-10-19,,Canceled
57674,29199,Premium,2023-09-19,,Active
57675,2754,Basic,2023-02-24,2026-01-09,Canceled
57676,40959,Premium,2024-03-11,2025-10-08,Active
57677,43337,Premium,2022-05-21,2026-01-08,Canceled
57678,14837,Basic,2022-03-14,,Active
57679,21446,Basic,2022-06-26,2027-02-14,Active
57680,31517,Standard,2022-03-11,2025-11-19,Active
57681,49103,Premium,2024-02-04,2027-02-07,Active
57682,41154,Standard,2023-09-09,2025-07-30,Active
57683,37075,Standard,2022-11-28,2025-05-22,Active
57684,37322,Premium,2024-05-10,2025-10-13,Active
57685,35531,Standard,2024-02-10,2025-09-15,Active
57686,8489,Basic,2024-06-08,2026-05-15,Canceled
57687,25116,Standard,2022-12-16,2025-06-16,Active
57688,44841,Basic,2025-01-04,2025-05-02,Active
57689,46078,Standard,2023-11-28,2027-02-12,Active
57690,26724,Standard,2022-06-25,2026-10-01,Active
57691,3101,Standard,2024-03-14,2025-03-13,Active
57692,35276,Basic,2022-10-23,,Active
57693,40590,Standard,2022-10-05,2025-08-15,Active
57694,37212,Basic,2024-10-23,,Canceled
57695,19668,Standard,2023-08-03,,Active
57696,44587,Premium,2025-01-01,2026-11-08,Active
57697,3901,Basic,2023-07-12,2026-08-20,Active
57698,11272,Premium,2022-10-09,2027-01-12,Active
57699,4372,Premium,2022-12-21,2026-11-16,Canceled
57700,5520,Premium,2024-12-04,2026-10-31,Active
57701,19324,Standard,2024-11-28,2025-06-15,Active
57702,48712,Basic,2023-09-15,2025-09-02,Active
57703,41847,Basic,2025-01-01,2025-06-16,Canceled
57704,17987,Premium,2023-01-26,,Active
57705,5054,Premium,2023-02-08,2026-12-10,Canceled
57706,36854,Premium,2022-06-25,2025-12-04,Active
57707,32771,Standard,2024-11-11,,Active
57708,19811,Basic,2023-03-30,2026-11-18,Active
57709,15044,Basic,2024-09-22,,Active
57710,37484,Premium,2022-06-17,,Canceled
57711,40933,Standard,2024-05-07,,Canceled
57712,19623,Basic,2024-10-04,,Active
57713,45528,Standard,2023-05-23,2026-07-28,Canceled
57714,14501,Premium,2022-03-24,2026-09-24,Canceled
57715,5513,Basic,2024-03-22,2027-01-10,Active
57716,6385,Basic,2024-10-24,,Canceled
57717,23590,Standard,2023-08-10,2026-04-21,Canceled
57718,5079,Basic,2022-12-31,2026-03-12,Active
57719,11966,Basic,2022-04-09,2026-09-13,Active
57720,49907,Standard,2023-09-28,,Active
57721,49971,Basic,2024-06-16,,Canceled
57722,12263,Premium,2024-10-18,,Canceled
57723,41050,Premium,2024-08-04,,Active
57724,29787,Standard,2023-10-07,2027-03-07,Active
57725,27128,Basic,2022-05-14,,Canceled
57726,41213,Premium,2022-05-26,2026-04-13,Canceled
57727,14816,Basic,2022-10-31,2026-04-17,Active
57728,43944,Basic,2023-08-09,2026-03-30,Canceled
57729,9899,Premium,2023-01-25,2025-08-22,Active
57730,22862,Standard,2022-07-16,,Canceled
57731,5198,Standard,2023-09-19,2025-04-01,Active
57732,37985,Basic,2022-05-21,,Active
57733,15111,Standard,2022-09-14,,Active
57734,34895,Basic,2024-01-29,,Active
57735,18969,Basic,2022-06-11,,Active
57736,39992,Standard,2024-12-11,,Canceled
57737,23471,Premium,2023-08-26,2025-04-21,Active
57738,45512,Premium,2024-06-22,,Active
57739,39033,Premium,2023-01-07,2026-09-15,Canceled
57740,44583,Basic,2022-03-13,2027-03-01,Active
57741,38624,Basic,2023-10-04,2025-06-16,Canceled
57742,29575,Basic,2022-09-26,2025-10-18,Canceled
57743,41676,Basic,2023-03-07,2025-10-29,Active
57744,10298,Premium,2023-09-02,2026-12-02,Canceled
57745,44565,Basic,2024-01-11,2026-06-10,Active
57746,20437,Basic,2023-11-27,,Canceled
57747,24895,Basic,2023-12-20,2026-08-08,Canceled
57748,11722,Premium,2024-02-14,2025-05-28,Canceled
57749,48891,Premium,2025-01-11,2026-08-05,Active
57750,5661,Basic,2024-05-05,,Canceled
57751,43297,Standard,2022-07-14,,Active
57752,38010,Premium,2024-06-18,2025-05-14,Active
57753,13858,Basic,2024-04-20,2027-01-26,Active
57754,28831,Basic,2024-02-18,,Active
57755,25529,Basic,2023-10-02,,Canceled
57756,12974,Basic,2023-08-29,,Active
57757,20296,Premium,2024-06-19,2025-05-18,Active
57758,272,Premium,2022-06-03,2026-12-06,Active
57759,5838,Standard,2024-07-18,2026-11-21,Canceled
57760,37518,Standard,2024-11-10,,Active
57761,18924,Basic,2023-01-15,2026-11-11,Active
57762,33849,Basic,2023-10-24,2025-09-26,Active
57763,18974,Premium,2023-08-23,2026-10-17,Active
57764,13967,Basic,2022-07-07,2026-08-08,Active
57765,20656,Basic,2022-09-18,2027-02-23,Canceled
57766,24272,Basic,2023-08-24,2025-08-24,Active
57767,12018,Standard,2022-04-09,2026-09-20,Active
57768,12342,Standard,2024-02-27,,Active
57769,20946,Basic,2023-07-13,,Canceled
57770,41932,Standard,2023-04-10,2026-08-10,Canceled
57771,40517,Standard,2022-07-06,2025-08-26,Active
57772,11971,Basic,2024-04-15,2026-09-07,Active
57773,22754,Premium,2024-11-21,2026-03-01,Canceled
57774,48978,Basic,2025-01-10,2026-06-01,Active
57775,7178,Standard,2022-07-03,,Active
57776,46817,Basic,2023-01-29,2026-07-11,Active
57777,28169,Basic,2024-11-23,,Active
57778,17789,Basic,2022-04-23,2025-09-29,Active
57779,3812,Basic,2023-08-03,2025-05-27,Canceled
57780,44966,Basic,2023-04-09,2026-12-18,Active
57781,46929,Standard,2025-02-02,,Active
57782,35645,Basic,2022-07-08,2026-04-14,Active
57783,3688,Basic,2023-03-10,,Active
57784,7963,Standard,2023-03-04,2026-08-30,Active
57785,42470,Basic,2024-03-21,2026-11-11,Canceled
57786,36129,Basic,2023-04-23,2026-10-28,Canceled
57787,34903,Standard,2023-12-15,2026-04-02,Active
57788,3676,Basic,2022-12-07,2025-05-07,Active
57789,11147,Standard,2022-11-03,2026-02-14,Active
57790,14761,Standard,2023-05-04,2025-12-29,Canceled
57791,16751,Basic,2023-12-31,2027-02-07,Canceled
57792,48586,Basic,2024-11-28,2025-09-11,Canceled
57793,46326,Basic,2024-06-11,2026-05-28,Canceled
57794,18253,Premium,2024-12-14,2025-10-23,Active
57795,27907,Basic,2023-05-29,2025-12-13,Active
57796,26703,Premium,2024-07-15,2026-09-15,Active
57797,45849,Premium,2023-05-25,2025-12-25,Active
57798,5391,Basic,2023-10-17,2025-09-02,Active
57799,42801,Standard,2024-07-21,,Canceled
57800,2385,Basic,2024-05-08,,Active
57801,33230,Standard,2023-06-16,2026-03-18,Canceled
57802,28917,Basic,2025-03-08,2026-04-17,Active
57803,28996,Standard,2024-03-24,2025-05-05,Active
57804,1046,Basic,2024-05-16,2026-02-08,Active
57805,3971,Premium,2024-12-07,2026-01-17,Active
57806,2987,Standard,2024-12-19,2026-09-03,Active
57807,45940,Standard,2023-11-29,2025-06-15,Active
57808,28134,Premium,2022-05-09,2026-06-03,Active
57809,20262,Standard,2023-04-21,2026-02-17,Canceled
57810,21529,Basic,2023-07-16,2026-07-11,Active
57811,45259,Basic,2023-03-02,,Active
57812,32356,Standard,2023-03-06,2025-12-08,Canceled
57813,33402,Standard,2022-07-25,2025-10-24,Active
57814,22761,Basic,2024-08-25,,Active
57815,1696,Basic,2023-11-06,2026-08-20,Active
57816,1722,Standard,2023-06-23,2025-03-31,Active
57817,23298,Premium,2023-09-08,,Active
57818,41479,Premium,2023-09-30,,Canceled
57819,2198,Basic,2024-07-16,2025-06-20,Active
57820,7912,Basic,2022-12-12,2026-02-01,Active
57821,36687,Premium,2023-10-26,2026-09-17,Canceled
57822,44491,Basic,2024-10-01,2026-10-14,Active
57823,25187,Standard,2023-08-30,,Canceled
57824,17311,Basic,2025-02-16,2026-07-15,Active
57825,25823,Standard,2023-05-28,,Active
57826,34186,Standard,2024-01-14,2026-02-26,Canceled
57827,20380,Basic,2024-05-30,2026-04-24,Canceled
57828,26130,Basic,2024-03-19,,Canceled
57829,18103,Standard,2023-09-27,2025-07-06,Active
57830,3329,Standard,2022-05-08,2026-07-09,Active
57831,430,Basic,2024-11-07,,Active
57832,26980,Basic,2023-03-09,,Active
57833,18285,Standard,2022-07-02,2026-10-11,Canceled
57834,31425,Basic,2023-03-09,,Active
57835,33214,Basic,2023-10-18,2026-12-18,Active
57836,44173,Basic,2023-03-19,2026-05-27,Active
